key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,elevation,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,organismQuantityType,isInCluster,datasetID,datasetName,recordedBy,identifiedBy,preparations,samplingProtocol,geodeticDatum,class,countryCode,country,recordNumber,eventID,identifier,county,locality,fieldNumber,gbifID,collectionCode,occurrenceID,catalogNumber,institutionCode,locationID,accessRights,collectionID,institutionKey,name,dynamicProperties,associatedReferences,municipality,identificationVerificationStatus,fieldNotes,identificationRemarks,eventTime,references,rightsHolder,http...unknown.org.nick,verbatimEventDate,verbatimLocality,taxonID,http...unknown.org.captive,identificationID,footprintWKT,habitat,http...unknown.org.language,occurrenceRemarks,elevationAccuracy,otherCatalogNumbers,collectionKey,institutionID,georeferenceRemarks,verbatimIdentification,lifeStage,vernacularName,higherClassification,infraspecificEpithet,reproductiveCondition,eventRemarks,identificationQualifier,projectId
3922902487,Juncus bufonius L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:49.706+00:00,406,HUMAN_OBSERVATION,1,PRESENT,6413649,6,7707728,196,1369,5353,2701072,6413649,6413649,Juncus bufonius L.,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus bufonius,Juncus,bufonius,SPECIES,ACCEPTED,LC,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:49.706+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Liliopsida,NO,Norway,4073,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:9ff44391-bcbd-4b7e-8c7b-b767f2ecab00,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922902487,XL,urn:uuid:9ff44391-bcbd-4b7e-8c7b-b767f2ecab00,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Juncus bufonius L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922974938,Chamerion angustifolium (L.) Holub,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:48.347+00:00,406,HUMAN_OBSERVATION,1,PRESENT,3188783,6,7707728,220,690,2430,8406741,6428353,7322650,Chamaenerion angustifolium subsp. angustifolium,Plantae,Tracheophyta,Myrtales,Onagraceae,Chamaenerion,Chamaenerion angustifolium,Chamerion,angustifolium,SPECIES,SYNONYM,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:48.347+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4090,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:59704a99-f293-4997-85dd-f7ffcda2f823,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922974938,XL,urn:uuid:59704a99-f293-4997-85dd-f7ffcda2f823,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Chamerion angustifolium (L.) Holub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922930369,Solidago virgaurea L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:47.543+00:00,406,HUMAN_OBSERVATION,1,PRESENT,6446462,6,7707728,220,414,3065,5388868,6446462,6446462,Solidago virgaurea L.,Plantae,Tracheophyta,Asterales,Asteraceae,Solidago,Solidago virgaurea,Solidago,virgaurea,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:47.543+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4031,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:66bdeb3b-e79e-46f0-9103-a2bac6d73181,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922930369,XL,urn:uuid:66bdeb3b-e79e-46f0-9103-a2bac6d73181,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Solidago virgaurea L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922897418,Viola riviniana Rchb.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:46.489+00:00,406,HUMAN_OBSERVATION,1,PRESENT,7296321,6,7707728,220,1414,6631,2874237,7296321,7296321,Viola riviniana Rchb.,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,Viola riviniana,Viola,riviniana,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:46.489+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3981,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:33ec08ca-8e0b-480f-8aef-41651d8a32e5,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922897418,XL,urn:uuid:33ec08ca-8e0b-480f-8aef-41651d8a32e5,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Viola riviniana Rchb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922885636,Melampyrum sylvaticum L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:46.211+00:00,406,HUMAN_OBSERVATION,1,PRESENT,7331633,6,7707728,220,408,6651,3171737,7331633,7331633,Melampyrum sylvaticum L.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Melampyrum,Melampyrum sylvaticum,Melampyrum,sylvaticum,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:46.211+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4014,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:2128c020-062a-4517-9fd0-d1651e6499b0,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922885636,XL,urn:uuid:2128c020-062a-4517-9fd0-d1651e6499b0,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Melampyrum sylvaticum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042433165,Hymenostylium recurvirostrum (Hedw.) Dixon,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:05.899+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,7347186,6,35,327,621,4671,7552292,7347186,7347186,Hymenostylium recurvirostrum (Hedw.) Dixon,Plantae,Bryophyta,Pottiales,Pottiaceae,Hymenostylium,Hymenostylium recurvirostrum,Hymenostylium,recurvirostrum,SPECIES,ACCEPTED,NE,1888-05-31T00:00:00,1414,,EUROPE,Trøndelag,1888,5,31,1888-05-31T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:05.899+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Ingebrigt Hagen,,,WGS84,Bryopsida,NO,Norway,,,urn:catalog:TRH:B:44092/1,Trondheim,"Strinden, Ladehammeren",,1042433165,B,urn:catalog:TRH:B:44092/1,44092/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Hymenostylium recurvirostrum (Hedw.) Dixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042426887,Plagiomnium cuspidatum (Hedw.) T.J.Kop.,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:02.244+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,7361336,6,35,327,1333,8742,8279158,7361336,7361336,Plagiomnium cuspidatum (Hedw.) T.J.Kop.,Plantae,Bryophyta,Bryales,Mniaceae,Plagiomnium,Plagiomnium cuspidatum,Plagiomnium,cuspidatum,SPECIES,ACCEPTED,NE,1888-05-04T00:00:00,1414,,EUROPE,Trøndelag,1888,5,4,1888-05-04T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:02.244+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Ingebrigt Hagen,,,WGS84,Bryopsida,NO,Norway,,,urn:catalog:TRH:B:25539/1,Trondheim,Toppen af Ladehammeren,,1042426887,B,urn:catalog:TRH:B:25539/1,25539/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Plagiomnium cuspidatum (Hedw.) T.J.Kop.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042310624,Sciuro-hypnum starkei (Brid.) Ignatov & Huttunen,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:06.634+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,7430843,6,35,327,617,4651,8077181,7430843,7430843,Sciuro-hypnum starkei (Brid.) Ignatov & Huttunen,Plantae,Bryophyta,Hypnales,Brachytheciaceae,Sciuro-hypnum,Sciuro-hypnum starkei,Sciuro-hypnum,starkei,SPECIES,ACCEPTED,NE,1894-10-09T00:00:00,1414,,EUROPE,Trøndelag,1894,10,9,1894-10-09T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:06.634+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Ingebrigt Hagen,,,WGS84,Bryopsida,NO,Norway,,,urn:catalog:TRH:B:57331/1,Trondheim,"Strinden, Ladehammeren henimod Krudthuset",,1042310624,B,urn:catalog:TRH:B:57331/1,57331/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Sciuro-hypnum starkei (Brid.) Ignatov & Huttunen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042411876,Homalia trichomanoides (Hedw.) Schimp.,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:03.870+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,5282904,6,35,327,617,4665,2673538,7571728,7571728,Homalia trichomanoides (Hedw.) Brid.,Plantae,Bryophyta,Hypnales,Neckeraceae,Homalia,Homalia trichomanoides,Homalia,trichomanoides,SPECIES,SYNONYM,NE,1894-10-09T00:00:00,1414,,EUROPE,Trøndelag,1894,10,9,1894-10-09T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:03.870+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Ingebrigt Hagen,,,WGS84,Bryopsida,NO,Norway,,,urn:catalog:TRH:B:34329/1,Trondheim,"Strinden, Ladehammeren henimod krudthuset",,1042411876,B,urn:catalog:TRH:B:34329/1,34329/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Homalia trichomanoides (Hedw.) Schimp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042435951,Racomitrium canescens subsp. latifolium (C.E.O.Jensen) Frisvoll,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:02.488+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,6449925,6,35,327,1337,8747,4899187,7572691,8406858,Niphotrichum canescens subsp. latifolium (C.E.O.Jensen) Bedn.-Ochyra & Ochyra,Plantae,Bryophyta,Grimmiales,Grimmiaceae,Niphotrichum,Niphotrichum canescens,Racomitrium,canescens,SUBSPECIES,SYNONYM,,,1414,,EUROPE,Trøndelag,,,,,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:02.488+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Arne A. Frisvoll scr.,,,WGS84,Bryopsida,NO,Norway,,,urn:catalog:TRH:B:28176/1,Trondheim,"T.hjem, Ladehammeren",,1042435951,B,urn:catalog:TRH:B:28176/1,28176/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Racomitrium canescens subsp. latifolium (C.E.O.Jensen) Frisvoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latifolium,,,,
1701770462,Rosa ×subcanina (Christ) Vuk.,63.4454,10.4235,"cdc,gass84,incomis,inmafu",d29d79fd-2dc4-4ef5-89b8-cdf66994de0d,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:39.895+00:00,2023-11-20T12:11:01.720+00:00,2386,PRESERVED_SPECIMEN,,PRESENT,3004628,6,7707728,220,691,5015,8395064,7578787,7578787,Rosa subcanina (Christ) Dalla Torre & Sarnth.,Plantae,Tracheophyta,Rosales,Rosaceae,Rosa,Rosa subcanina,Rosa,subcanina,SPECIES,SYNONYM,NE,2001-01-01T00:00:00,1414,,EUROPE,Trøndelag,1923,8,16,1923-08-16T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:11:01.720+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ralph Tambs Lyche,Reidar Elven,,,WGS84,Magnoliopsida,NO,Norway,12437,,urn:catalog:TRH:V:240893,Trondheim,Trondhjem; Ladehammeren,,1701770462,V,urn:catalog:TRH:V:240893,240893,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Rosa ×subcanina (Christ) Vuk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410602785,Myosotis ramosissima Rochel,63.445276,10.42185,"cdc,cdround,gass84",b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,,7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,NO,EML,2023-11-21T14:55:11.920+00:00,2023-11-21T16:57:06.432+00:00,303,HUMAN_OBSERVATION,,PRESENT,7589756,6,7707728,220,7226464,2498,2925668,7589756,7589756,Myosotis ramosissima Rochel,Plantae,Tracheophyta,Boraginales,Boraginaceae,Myosotis,Myosotis ramosissima,Myosotis,ramosissima,SPECIES,ACCEPTED,NE,,25,,EUROPE,Trøndelag,2012,6,22,2012-06-22T00:00:00,2013-06-20T16:55:00.000+00:00,2023-11-21T16:57:06.432+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Trond Kristoffersen,,,,WGS84,Magnoliopsida,NO,Norway,,,urn:uuid:669ccc1b-b060-4527-9218-8441c31907fe,Trøndelag,"Ladehammeren - vest (2) - 20 moh, Trondheim, Tø",,2410602785,so2-vascular,urn:uuid:669ccc1b-b060-4527-9218-8441c31907fe,11659122,nbf,181268,,,,Myosotis ramosissima Rochel,,https://www.artsobservasjoner.no/Sighting/11659122,Trondheim,,Berg .,,,,,,,,,,,,,,,,NBF/SO-Plants/1988220,,,,,,,,,,,,
1042428453,Cololejeunea calcarea (Lib.) Schiffn.,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:06.179+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,2688781,6,9,126,377,6118,9275026,7608669,7608669,Cololejeunea calcarea (Lib.) Steph.,Plantae,Marchantiophyta,Porellales,Lejeuneaceae,Cololejeunea,Cololejeunea calcarea,Cololejeunea,calcarea,SPECIES,SYNONYM,NE,,1414,,EUROPE,Trøndelag,1897,7,2,1897-07-02T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:06.179+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Eugen Jørgensen,,,WGS84,Jungermanniopsida,NO,Norway,,,urn:catalog:TRH:B:62008/1,Trondheim,"Strinden, Ladehammeren (Korsviken)",,1042428453,B,urn:catalog:TRH:B:62008/1,62008/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Cololejeunea calcarea (Lib.) Schiffn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922882031,Melampyrum pratense L.,63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:48.802+00:00,406,HUMAN_OBSERVATION,1,PRESENT,7693914,6,7707728,220,408,6651,3171737,7693914,7693914,Melampyrum pratense L.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Melampyrum,Melampyrum pratense,Melampyrum,pratense,SPECIES,ACCEPTED,NE,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:48.802+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,4013,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:7a68d00e-079a-460c-89a7-55ba212985d9,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922882031,XL,urn:uuid:7a68d00e-079a-460c-89a7-55ba212985d9,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Melampyrum pratense L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922940752,Viola canina subsp. nemoralis (Kütz.),63.445355,10.423522,cdround,f06ed729-104f-4e51-9db3-dfd9b228a1be,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,f54ed5ce-9755-46c8-b6e7-67bc3a46ed5b,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,NO,EML,2023-11-13T13:16:36.431+00:00,2023-11-13T13:22:48.690+00:00,406,HUMAN_OBSERVATION,1,PRESENT,11042358,6,7707728,220,1414,6631,2874237,7696360,7696360,Viola ruppii All.,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,Viola ruppii,Viola,canina,SUBSPECIES,SYNONYM,,1990-01-01T00:00:00,1000,24,EUROPE,Sør-Trøndelag,1990,11,30,1990-11-30T00:00:00,2022-03-17T19:16:37.386+00:00,2023-11-13T13:22:48.690+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,Occurrence,FALSE,1222d9b0-bd6a-4542-869d-f992f55347c8,Vascular plant field notes,"Krovoll, A.","Krovoll, A.",data,Survey - Inventory,WGS84,Magnoliopsida,NO,Norway,3982,urn:uuid:b9a5557a-7820-4a7e-81c5-472107bb54fc,urn:uuid:754c79d6-e38a-48cc-bf71-695e2c039e3b,Trondheim,Lade,"locality: Lade | cartographicCoordinates: 32 V 571000 7036000 | siteNumber: Cross list nr 2 | stationNumber: XL nr: 001518_TRH1SY | eventDate: 1990-11-30 | samplingProtocol: Survey - Inventory | samplingEffort: 1 | sampleNumber: 1518",3922940752,XL,urn:uuid:754c79d6-e38a-48cc-bf71-695e2c039e3b,XL-1518,NTNU-VM,e2cebc08-89c7-428e-a05e-78c6a3f4af98,CC-BY 4.0,598d4b4e-be50-463f-91f4-f1f2c5f79e7b,,Viola canina subsp. nemoralis (Kütz.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,nemoralis,,,,
1042301716,Hymenoloma crispulum (Hedw.) Ochyra,63.4454,10.4235,"cdc,incomis,inmafu",6728c42d-c4b6-4fda-a211-5ad1bb59cda4,a8144f37-5ff7-4137-9400-94b5b2ea4ec4,17abcf75-2f1e-46dd-bf75-a5b21dd02655,c4e83f8a-f24c-4573-a197-f085ca242917,64795dcb-ad74-41b3-95e5-cc52ba754776,NO,EML,2023-11-20T12:04:02.967+00:00,2023-11-20T12:10:04.841+00:00,2458,PRESERVED_SPECIMEN,,PRESENT,7807598,6,35,327,12213836,10768375,4889103,7807598,7807598,Hymenoloma crispulum (Hedw.) Ochyra,Plantae,Bryophyta,Scouleriales,Hymenolomataceae,Hymenoloma,Hymenoloma crispulum,Hymenoloma,crispulum,SPECIES,ACCEPTED,NE,1888-09-26T00:00:00,1414,,EUROPE,Trøndelag,1888,9,26,1888-09-26T00:00:00,2017-01-15T00:00:00.000+00:00,2023-11-20T12:10:04.841+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,FALSE,,,Ingebrigt Hagen,Ingebrigt Hagen,,,WGS84,Bryopsida,NO,Norway,,,urn:catalog:TRH:B:51278/1,Trondheim,"Strinden, Ladehammeren",,1042301716,B,urn:catalog:TRH:B:51278/1,51278/1,TRH,,,,a7989e09-c585-449d-b2a8-f4efd00712c4,Hymenoloma crispulum (Hedw.) Ochyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
